관중통계(전체현황),,,,,,,,,,,,
"선택항목 : 단체 : K LEAGUE,KBO  리그 : K LEAGUE 1  시즌 : 2017,2018,2019,2020,2021  시즌구분  : RL  팀 : FC 서울,전북 현대,대구 FC,울산 현대,수원 삼성,두산,LG,롯데, SSG,NC  구단구분 : HOME     요일 : 전체   undefined :  undefined :",,,,,,,,,,,,
단체,리그,시즌,연도,월,일,요일,홈팀,원정팀,경기장,날씨,평균기온,관중수
KBO,정규리그,2017 시즌,2017,04,26,수,NC,KT,마산,비,21.5℃,5184
KBO,정규리그,2017 시즌,2017,04,25,화,LG,SK,서울 잠실 야구장,흐림,20.4℃,10004
KBO,정규리그,2017 시즌,2017,04,25,화,롯데,한화,부산 사직 야구장,비,19.7℃,9595
KBO,정규리그,2017 시즌,2017,04,25,화,NC,KT,마산,맑음,24.1℃,4216
KLEAGUE,K LEAGUE 1,2017 시즌,2017,04,23,일,전북 현대,포항 스틸러스,전주종합경기장,맑음,22.7℃,9105
KBO,정규리그,2017 시즌,2017,04,23,일,LG,KIA,서울 잠실 야구장,맑음,21.7℃,25000
KLEAGUE,K LEAGUE 1,2017 시즌,2017,04,22,토,FC 서울,인천 Utd,서울월드컵경기장,맑음,22.5℃,14596
KBO,정규리그,2017 시즌,2017,04,22,토,LG,KIA,서울 잠실 야구장,맑음,22.5℃,25000
KBO,정규리그,2017 시즌,2017,04,21,금,LG,KIA,서울 잠실 야구장,구름조금,19.3℃,23263
KBO,정규리그,2017 시즌,2017,04,20,목,두산,삼성,서울 잠실 야구장,비,18.2℃,8509
KBO,정규리그,2017 시즌,2017,04,20,목,롯데,NC,부산 사직 야구장,흐림,18.2℃,8148
KBO,정규리그,2017 시즌,2017,04,19,수,롯데,NC,부산 사직 야구장,맑음,18.5℃,10060
KBO,정규리그,2017 시즌,2017,04,19,수,두산,삼성,서울 잠실 야구장,맑음,18.4℃,8062
KBO,정규리그,2017 시즌,2017,04,18,화,롯데,NC,부산 사직 야구장,맑음,19.1℃,12252
KBO,정규리그,2017 시즌,2017,04,18,화,두산,삼성,서울 잠실 야구장,비,17.4℃,6391
KLEAGUE,K LEAGUE 1,2017 시즌,2017,04,16,일,울산 현대,FC 서울,울산문수축구경기장,구름조금,24.6℃,11361
KLEAGUE,K LEAGUE 1,2017 시즌,2017,04,16,일,수원 삼성,광주 FC,수원월드컵경기장,구름많음,25.4℃,6264
KLEAGUE,K LEAGUE 1,2017 시즌,2017,04,16,일,전북 현대,상주 상무,전주종합경기장,구름많음,28.7℃,7664
KBO,정규리그,2017 시즌,2017,04,16,일,LG,KT,서울 잠실 야구장,흐림,24.4℃,15224
KBO,정규리그,2017 시즌,2017,04,16,일,NC,두산,마산,맑음,29.3℃,7069
KBO,정규리그,2017 시즌,2017,04,16,일,롯데,삼성,부산 사직 야구장,구름조금,21℃,20841
KBO,정규리그,2017 시즌,2017,04,15,토,롯데,삼성,부산 사직 야구장,구름조금,21.6℃,23997
KBO,정규리그,2017 시즌,2017,04,15,토,LG,KT,서울 잠실 야구장,구름조금,24.3℃,17337
KBO,정규리그,2017 시즌,2017,04,15,토,NC,두산,마산,맑음,27.5℃,7231
KBO,정규리그,2017 시즌,2017,04,14,금,NC,두산,마산,비,21.8℃,4576
KBO,정규리그,2017 시즌,2017,04,14,금,롯데,삼성,부산 사직 야구장,구름조금,19.3℃,12459
KBO,정규리그,2017 시즌,2017,04,14,금,LG,KT,서울 잠실 야구장,비,17.7℃,9710
KBO,정규리그,2017 시즌,2017,04,13,목,NC,LG,마산,맑음,22.9℃,5134
KBO,정규리그,2017 시즌,2017,04,13,목,두산,KIA,서울 잠실 야구장,구름조금,19.6℃,16213
KBO,정규리그,2017 시즌,2017,04,12,수,NC,LG,마산,맑음,20.1℃,4719
KBO,정규리그,2017 시즌,2017,04,12,수,두산,KIA,서울 잠실 야구장,맑음,16.4℃,13649
KBO,정규리그,2017 시즌,2017,04,11,화,NC,LG,마산,비,20.5℃,4582
KBO,정규리그,2017 시즌,2017,04,11,화,두산,KIA,서울 잠실 야구장,구름조금,20.2℃,14895
KLEAGUE,K LEAGUE 1,2017 시즌,2017,04,09,일,대구 FC,전남 드래곤즈,대구 스타디움,흐림,17.1℃,4215
KBO,정규리그,2017 시즌,2017,04,09,일,롯데,LG,부산 사직 야구장,구름많음,17.7℃,20022
KBO,정규리그,2017 시즌,2017,04,09,일,두산,넥센,서울 잠실 야구장,비,20.5℃,13177
KLEAGUE,K LEAGUE 1,2017 시즌,2017,04,08,토,수원 삼성,상주 상무,수원월드컵경기장,비,19.3℃,5193
KLEAGUE,K LEAGUE 1,2017 시즌,2017,04,08,토,FC 서울,제주 Utd,서울월드컵경기장,비,19.9℃,13175
KBO,정규리그,2017 시즌,2017,04,08,토,롯데,LG,부산 사직 야구장,구름조금,20.2℃,22607
KBO,정규리그,2017 시즌,2017,04,08,토,두산,넥센,서울 잠실 야구장,비,19.9℃,15278
KBO,정규리그,2017 시즌,2017,04,07,금,두산,넥센,서울 잠실 야구장,구름많음,23.5℃,10027
KBO,정규리그,2017 시즌,2017,04,07,금,롯데,LG,부산 사직 야구장,구름조금,21.3℃,11191
KBO,정규리그,2017 시즌,2017,04,06,목,롯데,넥센,부산 사직 야구장,비,15.7℃,3864
KBO,정규리그,2017 시즌,2017,04,06,목,LG,삼성,서울 잠실 야구장,비,12.4℃,12166
KBO,정규리그,2017 시즌,2017,04,04,화,LG,삼성,서울 잠실 야구장,구름조금,21.8℃,16411
KBO,정규리그,2017 시즌,2017,04,04,화,롯데,넥센,부산 사직 야구장,구름조금,21.5℃,24954
KLEAGUE,K LEAGUE 1,2017 시즌,2017,04,02,일,울산 현대,강원 FC,울산문수축구경기장,맑음,12.6℃,10886
KLEAGUE,K LEAGUE 1,2017 시즌,2017,04,02,일,전북 현대,FC 서울,전주종합경기장,맑음,15.6℃,19141
KBO,정규리그,2017 시즌,2017,04,02,일,두산,한화,서울 잠실 야구장,맑음,15.8℃,22457
KBO,정규리그,2017 시즌,2017,04,02,일,NC,롯데,마산,맑음,16.5℃,11000
KBO,정규리그,2017 시즌,2017,04,01,토,NC,롯데,마산,비,12.6℃,9596
KBO,정규리그,2017 시즌,2017,04,01,토,두산,한화,서울 잠실 야구장,비,15.1℃,20636
KBO,정규리그,2017 시즌,2017,03,31,금,두산,한화,서울 잠실 야구장,비,12.4℃,21121
KBO,정규리그,2017 시즌,2017,03,31,금,NC,롯데,마산,비,13.2℃,11000
KLEAGUE,K LEAGUE 1,2017 시즌,2017,03,19,일,울산 현대,상주 상무,울산문수축구경기장,맑음,15.9℃,9294
KLEAGUE,K LEAGUE 1,2017 시즌,2017,03,19,일,수원 삼성,대구 FC,수원월드컵경기장,맑음,18.7℃,7072
KLEAGUE,K LEAGUE 1,2017 시즌,2017,03,19,일,FC 서울,광주 FC,서울월드컵경기장,맑음,18.9℃,10892
KLEAGUE,K LEAGUE 1,2017 시즌,2017,03,11,토,대구 FC,인천 Utd,대구 스타디움,맑음,16.8℃,13478
KLEAGUE,K LEAGUE 1,2017 시즌,2017,03,11,토,수원 삼성,전북 현대,수원월드컵경기장,구름조금,16.7℃,13281
KLEAGUE,K LEAGUE 1,2017 시즌,2017,03,05,일,FC 서울,수원 삼성,서울월드컵경기장,비,10.4℃,34376
KLEAGUE,K LEAGUE 1,2017 시즌,2017,03,05,일,전북 현대,전남 드래곤즈,전주종합경기장,구름많음,13.3℃,20935
KLEAGUE,K LEAGUE 1,2017 시즌,2017,03,04,토,울산 현대,포항 스틸러스,울산문수축구경기장,맑음,14.5℃,12388
누적합계,KLEAGUE,3074510,,,,,,,,,,
누적합계,KBO,11325496,,,,,,,,,,
전종목,합계,14400006,,,,,,,,,,
전종목,평균,8338,,,,,,,,,,
